id,application_area,web_surface,meal_production_step,form_key,source_type,source_file,source_path,context,message_key,message_en,message_fr,message_nl,notes,duplicate_group,duplicate_count
UFM-1328,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[53].requiredMessage,CHECKBOX MH_OVEN requiredMessage,definition.questions.53.requiredMessage,Confirm this check by ticking the box,,,,D057,39
UFM-1329,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[54].label,FILE_UPLOAD MH_OVEN_PH label,definition.questions.54.label,Photo,,,,D063,13
UFM-1330,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[54].requiredMessage,FILE_UPLOAD MH_OVEN_PH requiredMessage,definition.questions.54.requiredMessage,Add one photo,,,,D064,11
UFM-1331,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[55].label,CHECKBOX MH_DISH label,definition.questions.55.label,Descale and deep clean dishwasher,,,,,
UFM-1332,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[55].requiredMessage,CHECKBOX MH_DISH requiredMessage,definition.questions.55.requiredMessage,Confirm this check by ticking the box,,,,D057,39
UFM-1333,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[56].label,FILE_UPLOAD MH_DISH_PH label,definition.questions.56.label,Photo,,,,D063,13
UFM-1334,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[56].requiredMessage,FILE_UPLOAD MH_DISH_PH requiredMessage,definition.questions.56.requiredMessage,Add one photo,,,,D064,11
UFM-1335,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[57].label,CHECKBOX MH_EXHAUST label,definition.questions.57.label,Deep clean exhaust hood including hard to reach areas,,,,,
UFM-1336,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[57].requiredMessage,CHECKBOX MH_EXHAUST requiredMessage,definition.questions.57.requiredMessage,Confirm this check by ticking the box,,,,D057,39
UFM-1337,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[58].label,CHECKBOX MH_CUT_BOARD label,definition.questions.58.label,Discard damaged cutting boards,,,,,
UFM-1338,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[58].requiredMessage,CHECKBOX MH_CUT_BOARD requiredMessage,definition.questions.58.requiredMessage,Confirm this check by ticking the box,,,,D057,39
UFM-1339,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[59].group.title,Item issues title,definition.questions.59.group.title,Issues,,,,D065,2
UFM-1340,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[59].label,PARAGRAPH ISSUES label,definition.questions.59.label,Issues,,,,D065,2
UFM-1341,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[59].validationRules[0].message,Question ISSUES (PARAGRAPH) message,definition.questions.59.validationRules.0.message,Issues have been reported for this shift,,,,,
UFM-1342,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[6].label,CHECKBOX FRIDGE_NBO label,definition.questions.6.label,No bad odour,,,,,
UFM-1343,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[6].requiredMessage,CHECKBOX FRIDGE_NBO requiredMessage,definition.questions.6.requiredMessage,Confirm this check by ticking the box,,,,D057,39
UFM-1344,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[60].label,FILE_UPLOAD ISSUES_EVD label,definition.questions.60.label,Photo,,,,D063,13
UFM-1345,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[63].label,BUTTON WEEKLY label,definition.questions.63.label,Weekly,,,,D066,2
UFM-1346,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[64].label,BUTTON MONTHLY label,definition.questions.64.label,Monthly,,,,D067,2
UFM-1347,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[65].label,BUTTON PDF_DRAFT label,definition.questions.65.label,Final report,,,,D068,2
UFM-1348,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[66].label,BUTTON STO_PROCEDURE label,definition.questions.66.label,Storage Procedure,,,,,
UFM-1349,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[67].label,BUTTON CLEAN_PROCEDURE label,definition.questions.67.label,Cleaning Procedure,,,,,
UFM-1350,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[7].label,CHECKBOX FRIDGE_FIF label,definition.questions.7.label,FIFO respected,,,,D058,2
UFM-1351,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[7].requiredMessage,CHECKBOX FRIDGE_FIF requiredMessage,definition.questions.7.requiredMessage,Confirm this check by ticking the box,,,,D057,39
UFM-1352,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[8].label,CHECKBOX FRIDGE_48H label,definition.questions.8.label,>48h and expired items discarded,,,,,
UFM-1353,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[8].requiredMessage,CHECKBOX FRIDGE_48H requiredMessage,definition.questions.8.requiredMessage,Confirm this check by ticking the box,,,,D057,39
UFM-1354,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[9].group.title,Item freezer title,definition.questions.9.group.title,Freezers,,,,D059,4
UFM-1355,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[9].label,CHOICE FREEZER_TEMP label,definition.questions.9.label,Freezer temp (≤ -12°C),,,,,
UFM-1356,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.questions[9].requiredMessage,CHOICE FREEZER_TEMP requiredMessage,definition.questions.9.requiredMessage,Select Yes or No,,,,D055,2
UFM-1357,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.submissionConfirmationMessage,definition submissionConfirmationMessage,definition.submissionConfirmationMessage,"This report confirms that the checks were completed by {COOK} on {DATE}, in accordance with the Kitchen Safety & Cleaning Checks procedure.",,,,,
UFM-1358,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.submissionConfirmationTitle,definition submissionConfirmationTitle,definition.submissionConfirmationTitle,Please confirm,,,,D072,4
UFM-1359,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.summaryButtonLabel,definition summaryButtonLabel,definition.summaryButtonLabel,Draft report,,,,,
UFM-1360,storage & cleaning,form view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.title,definition title,definition.title,Storage & cleaning checks,,,,D050,2
UFM-1361,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.columns[0].cases[0].text,Configured text text,definition.listView.columns.0.cases.0.text,Warning,,,,D037,3
UFM-1362,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.columns[0].cases[1].actions[0].text,Configured text text,definition.listView.columns.0.cases.1.actions.0.text,View,,,,D012,12
UFM-1363,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.columns[0].cases[1].actions[1].text,Configured text text,definition.listView.columns.0.cases.1.actions.1.text,Edit,,,,D011,7
UFM-1364,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.columns[0].cases[1].text,Configured text text,definition.listView.columns.0.cases.1.text,Actions,,,,D003,6
UFM-1365,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.columns[0].cases[2].text,Configured text text,definition.listView.columns.0.cases.2.text,View,,,,D012,12
UFM-1366,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.columns[0].label,Configured text label,definition.listView.columns.0.label,Action,,,,D069,3
UFM-1367,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.columns[1].label,Configured text label,definition.listView.columns.1.label,Check Frequency,,,,D051,3
UFM-1368,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.columns[2].label,Configured text label,definition.listView.columns.2.label,Date,,,,D053,4
UFM-1369,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.columns[3].label,Configured text label,definition.listView.columns.3.label,Cook name,,,,D054,2
UFM-1370,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.legend[0].text,Configured text text,definition.listView.legend.0.text,Edit (not allowed for past records),,,,D070,2
UFM-1371,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.legend[1].text,Configured text text,definition.listView.legend.1.text,View,,,,D012,12
UFM-1372,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.legend[2].text,Configured text text,definition.listView.legend.2.text,Past record incomplete or missing,,,,D071,3
UFM-1373,storage & cleaning,list view,,Config: Checklist,form config,docs/config/exports/staging/config_checklist.json,$.definition.listView.title,listView title,definition.listView.title,Recent activity,,,,,
UFM-1374,storage & cleaning,report page,,,template text,docs/templates/checklist_am.summary.html,line 115,Bundled report/template text in checklist_am.summary.html,checklist_am.summary.html:115,Freezers,,,Template text extracted as source language only; placeholders/directives were removed.,D059,4
UFM-1375,storage & cleaning,report page,,,template text,docs/templates/checklist_am.summary.html,line 134,Bundled report/template text in checklist_am.summary.html,checklist_am.summary.html:134,Vegetables,,,Template text extracted as source language only; placeholders/directives were removed.,D159,2
UFM-1376,storage & cleaning,report page,,,template text,docs/templates/checklist_am.summary.html,line 141,Bundled report/template text in checklist_am.summary.html,checklist_am.summary.html:141,Dry foods,,,Template text extracted as source language only; placeholders/directives were removed.,D061,3
UFM-1377,storage & cleaning,report page,,,template text,docs/templates/checklist_am.summary.html,line 150,Bundled report/template text in checklist_am.summary.html,checklist_am.summary.html:150,Cleanliness,,,Template text extracted as source language only; placeholders/directives were removed.,D160,2
UFM-1378,storage & cleaning,report page,,,template text,docs/templates/checklist_am.summary.html,line 54,Bundled report/template text in checklist_am.summary.html,checklist_am.summary.html:54,No issues,,,Template text extracted as source language only; placeholders/directives were removed.,D157,4
UFM-1379,storage & cleaning,report page,,,template text,docs/templates/checklist_am.summary.html,line 93,Bundled report/template text in checklist_am.summary.html,checklist_am.summary.html:93,Storage,,,Template text extracted as source language only; placeholders/directives were removed.,D158,2
UFM-1380,storage & cleaning,report page,,,template text,docs/templates/checklist_am.summary.html,line 96,Bundled report/template text in checklist_am.summary.html,checklist_am.summary.html:96,Fridges,,,Template text extracted as source language only; placeholders/directives were removed.,D056,4
UFM-1381,storage & cleaning,report page,,,template text,docs/templates/checklist_monthly.summary.html,line 54,Bundled report/template text in checklist_monthly.summary.html,checklist_monthly.summary.html:54,No issues,,,Template text extracted as source language only; placeholders/directives were removed.,D157,4
UFM-1382,storage & cleaning,report page,,,template text,docs/templates/checklist_monthly.summary.html,line 79,Bundled report/template text in checklist_monthly.summary.html,checklist_monthly.summary.html:79,Checks,,,Template text extracted as source language only; placeholders/directives were removed.,D161,2
UFM-1383,storage & cleaning,report page,,,template text,docs/templates/checklist_pm.summary.html,line 115,Bundled report/template text in checklist_pm.summary.html,checklist_pm.summary.html:115,Freezers,,,Template text extracted as source language only; placeholders/directives were removed.,D059,4
UFM-1384,storage & cleaning,report page,,,template text,docs/templates/checklist_pm.summary.html,line 134,Bundled report/template text in checklist_pm.summary.html,checklist_pm.summary.html:134,Vegetables,,,Template text extracted as source language only; placeholders/directives were removed.,D159,2
UFM-1385,storage & cleaning,report page,,,template text,docs/templates/checklist_pm.summary.html,line 141,Bundled report/template text in checklist_pm.summary.html,checklist_pm.summary.html:141,Dry foods,,,Template text extracted as source language only; placeholders/directives were removed.,D061,3
UFM-1386,storage & cleaning,report page,,,template text,docs/templates/checklist_pm.summary.html,line 150,Bundled report/template text in checklist_pm.summary.html,checklist_pm.summary.html:150,Cleanliness,,,Template text extracted as source language only; placeholders/directives were removed.,D160,2
UFM-1387,storage & cleaning,report page,,,template text,docs/templates/checklist_pm.summary.html,line 54,Bundled report/template text in checklist_pm.summary.html,checklist_pm.summary.html:54,No issues,,,Template text extracted as source language only; placeholders/directives were removed.,D157,4
UFM-1388,storage & cleaning,report page,,,template text,docs/templates/checklist_pm.summary.html,line 93,Bundled report/template text in checklist_pm.summary.html,checklist_pm.summary.html:93,Storage,,,Template text extracted as source language only; placeholders/directives were removed.,D158,2
UFM-1389,storage & cleaning,report page,,,template text,docs/templates/checklist_pm.summary.html,line 96,Bundled report/template text in checklist_pm.summary.html,checklist_pm.summary.html:96,Fridges,,,Template text extracted as source language only; placeholders/directives were removed.,D056,4
UFM-1390,storage & cleaning,report page,,,template text,docs/templates/checklist_weekly.summary.html,line 54,Bundled report/template text in checklist_weekly.summary.html,checklist_weekly.summary.html:54,No issues,,,Template text extracted as source language only; placeholders/directives were removed.,D157,4
UFM-1391,storage & cleaning,report page,,,template text,docs/templates/checklist_weekly.summary.html,line 79,Bundled report/template text in checklist_weekly.summary.html,checklist_weekly.summary.html:79,Checks,,,Template text extracted as source language only; placeholders/directives were removed.,D161,2
UFM-1392,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 1,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:1,🧼 HANDS & PERSONAL HYGIENE,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1393,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 10,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:10,Wear a clean apron.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1394,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 11,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:11,Wear a clean hat.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1395,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 12,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:12,Wear clean shoes in the kitchen.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1396,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 14,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:14,🍲 FOOD & UTENSILS,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1397,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 16,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:16,Use clean utensils and equipment.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1398,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 17,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:17,Use different utensils for each dietary pot.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1399,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 18,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:18,Clean spills immediately.,,,Template text extracted as source language only; placeholders/directives were removed.,D162,2
UFM-1400,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 20,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:20,⛔ DO NOT,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1401,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 22,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:22,Do not eat or drink in the kitchen or portioning area.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1402,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 23,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:23,Do not work when sick.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1403,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 24,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:24,Do not use the same utensils for different dietary pots.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1404,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 25,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:25,Do not handle food after using a phone without washing hands.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1405,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 26,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:26,Do not ignore hygiene issues.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1406,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 28,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:28,These rules complement all other Community Kitchen procedures. They do not replace or supersede them.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1407,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 3,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:3,Wash hands with soap before starting work.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1408,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 4,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:4,Wash hands after using a phone or tablet.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1409,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 5,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:5,Wash hands after touching waste or dirty equipment.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1410,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 6,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:6,Cover any cut with a waterproof dressing.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1411,storage & cleaning,report page,,,template text,docs/templates/hygiene_rules.md,line 8,Bundled report/template text in hygiene_rules.md,hygiene_rules.md:8,👕 CLOTHING,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1412,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 10,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:10,This procedure must be read by all employees of the Community Kitchen. It must be made available to volunteers involved in cleaning activities.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1413,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 100,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:100,"Wash all used utensils & containers (pots, pans, lids, boards, dish boxes, buckets, oven trays, rice cooker bowls).",,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1414,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 102,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:102,Clean rice cooker exterior if splashed.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1415,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 104,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:104,Cool leftovers → seal → label → fridge/freezer.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1416,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 106,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:106,Remove expired or moldy products.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1417,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 108,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:108,"Check for signs of pests (insects, rodents).",,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1418,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 110,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:110,"Clean & disinfect tables, sinks, stove, splashbacks.",,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1419,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 112,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:112,Empty & clean dishwasher.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1420,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 114,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:114,Sweep & mop floors.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1421,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 116,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:116,Keep brooms clean.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1422,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 118,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:118,Empty and clean mop buckets.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1423,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 120,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:120,Keep cleaning room tidy.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1424,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 122,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:122,Discard damaged equipment.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1425,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 124,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:124,Empty and clean bins.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1426,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 126,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:126,Replace bin liners.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1427,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 128,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:128,Keep work clothes in designated closet.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1428,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 130,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:130,"Wash dirty cloths, aprons and hats used during shift.",,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1429,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 132,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:132,Keep cleaning products in cleaning cupboard.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1430,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 136,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:136,Do not,,,Template text extracted as source language only; placeholders/directives were removed.,D170,5
UFM-1431,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 139,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:139,Do not assume previous shift cleaned enough.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1432,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 141,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:141,Do not leave dirty equipment and cloths overnight.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1433,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 143,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:143,Do not leave leftovers in the oven or anywhere in the kitchen.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1434,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 145,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:145,Do not skip cleaning activities or pest checks at end of shift.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1435,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 147,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:147,Do not leave bin without new bin bags.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1436,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 15,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:15,Responsibility,,,Template text extracted as source language only; placeholders/directives were removed.,D164,2
UFM-1437,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 154,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:154,Weekly,,,Template text extracted as source language only; placeholders/directives were removed.,D066,2
UFM-1438,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 160,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:160,Deep clean plastic boards.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1439,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 162,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:162,Clean fridge/freezer shelves & handles.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1440,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 164,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:164,"Clean cupboards, doors, switches.",,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1441,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 166,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:166,Deep clean ovens.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1442,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 168,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:168,Clean exhaust hood filters and accessible surfaces.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1443,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 170,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:170,Check pest monitoring points or traps if present.,,,Template text extracted as source language only; placeholders/directives were removed.,,
UFM-1444,storage & cleaning,report page,,,template text,docs/templates/procedure_cleaning_disinfection.html,line 174,Bundled report/template text in procedure_cleaning_disinfection.html,procedure_cleaning_disinfection.html:174,Do not,,,Template text extracted as source language only; placeholders/directives were removed.,D170,5
